index,time,x,y,z,rx,ry,rz
0 days 00:00:16.630000,16.63,-0.1796626,0.690236,-0.43202099999999993,-0.2914239,0.68886,0.025105979999999996
0 days 00:00:16.640000,16.64,-0.1838408,0.706288,-0.44206799999999996,-0.29820120000000006,0.70488,0.02568984
0 days 00:00:16.650000,16.65,-0.188019,0.72234,-0.45211499999999993,-0.30497850000000004,0.7209,0.026273699999999997
0 days 00:00:16.660000,16.66,-0.1921972,0.738392,-0.46216199999999996,-0.3117558,0.73692,0.02685756
0 days 00:00:16.670000,16.669999999999998,-0.1963754,0.754444,-0.47220899999999993,-0.3185331,0.7529399999999999,0.027441419999999998
0 days 00:00:16.680000,16.68,-0.2005536,0.7704960000000001,-0.4822559999999999,-0.32531040000000006,0.76896,0.02802528
0 days 00:00:16.690000,16.689999999999998,-0.2047318,0.786548,-0.49230299999999994,-0.33208770000000004,0.78498,0.028609139999999998
0 days 00:00:16.700000,16.7,-0.20890999999999998,0.8026,-0.50235,-0.338865,0.8009999999999999,0.029192999999999997
0 days 00:00:16.710000,16.71,-0.2130882,0.818652,-0.5123969999999999,-0.34564230000000007,0.81702,0.02977686
0 days 00:00:16.720000,16.72,-0.2172664,0.834704,-0.5224439999999999,-0.35241960000000006,0.83304,0.030360719999999997
0 days 00:00:16.730000,16.73,-0.2214446,0.8507560000000001,-0.5324909999999999,-0.35919690000000004,0.8490599999999999,0.03094458
0 days 00:00:16.740000,16.74,-0.2256228,0.866808,-0.542538,-0.3659742,0.86508,0.03152844
0 days 00:00:16.750000,16.75,-0.229801,0.88286,-0.5525849999999999,-0.37275150000000007,0.8811,0.032112299999999996
0 days 00:00:16.760000,16.759999999999998,-0.2339792,0.898912,-0.5626319999999999,-0.37952880000000006,0.8971199999999999,0.032696159999999995
0 days 00:00:16.770000,16.77,-0.2381574,0.914964,-0.5726789999999999,-0.38630610000000004,0.91314,0.03328002
0 days 00:00:16.780000,16.779999999999998,-0.24233559999999998,0.9310160000000001,-0.582726,-0.3930834,0.92916,0.03386388
0 days 00:00:16.790000,16.79,-0.2465138,0.947068,-0.5927729999999999,-0.39986070000000007,0.94518,0.03444774
0 days 00:00:16.800000,16.8,-0.250692,0.96312,-0.6028199999999999,-0.40663800000000005,0.9611999999999999,0.035031599999999996
0 days 00:00:16.810000,16.81,-0.2548702,0.979172,-0.6128669999999999,-0.41341530000000004,0.97722,0.035615459999999995
0 days 00:00:16.820000,16.82,-0.2590484,0.995224,-0.622914,-0.4201926,0.99324,0.03619932
0 days 00:00:16.830000,16.83,-0.2632266,1.011276,-0.6329609999999999,-0.42696990000000007,1.00926,0.03678318
0 days 00:00:16.840000,16.84,-0.2674048,1.027328,-0.6430079999999999,-0.43374720000000005,1.02528,0.03736704
0 days 00:00:16.850000,16.849999999999998,-0.271583,1.04338,-0.6530549999999999,-0.44052450000000004,1.0413,0.037950899999999996
0 days 00:00:16.860000,16.86,-0.2757612,1.059432,-0.6631019999999999,-0.4473018000000001,1.05732,0.038534759999999994
0 days 00:00:16.870000,16.87,-0.2799394,1.075484,-0.6731489999999999,-0.45407910000000007,1.07334,0.03911862
0 days 00:00:16.880000,16.88,-0.28411759999999997,1.091536,-0.6831959999999999,-0.46085640000000005,1.0893599999999999,0.03970248
0 days 00:00:16.890000,16.89,-0.2882958,1.107588,-0.6932429999999999,-0.46763370000000004,1.10538,0.04028634
0 days 00:00:16.900000,16.9,-0.292474,1.12364,-0.7032899999999999,-0.4744110000000001,1.1214,0.040870199999999995
0 days 00:00:16.910000,16.91,-0.2966522,1.139692,-0.7133369999999999,-0.48118830000000007,1.1374199999999999,0.041454059999999994
0 days 00:00:16.920000,16.919999999999998,-0.3008304,1.155744,-0.7233839999999999,-0.48796560000000005,1.15344,0.04203792
0 days 00:00:16.930000,16.93,-0.3050086,1.171796,-0.7334309999999999,-0.49474290000000004,1.16946,0.04262178
0 days 00:00:16.940000,16.939999999999998,-0.3091868,1.187848,-0.7434779999999999,-0.5015202000000001,1.1854799999999999,0.04320564
0 days 00:00:16.950000,16.95,-0.313365,1.2039,-0.7535249999999999,-0.5082975000000001,1.2015,0.043789499999999995
0 days 00:00:16.960000,16.96,-0.3175432,1.219952,-0.7635719999999999,-0.5150748,1.21752,0.044373359999999994
0 days 00:00:16.970000,16.97,-0.3217214,1.236004,-0.773619,-0.5218521,1.2335399999999999,0.04495722
0 days 00:00:16.980000,16.98,-0.3258996,1.252056,-0.7836659999999999,-0.5286294,1.24956,0.04554108
0 days 00:00:16.990000,16.99,-0.3300778,1.268108,-0.7937129999999999,-0.5354067,1.26558,0.046124939999999996
0 days 00:00:17,17.0,-0.334256,1.28416,-0.8037599999999999,-0.5421840000000001,1.2816,0.046708799999999995
0 days 00:00:17.010000,17.009999999999998,-0.3384342,1.300212,-0.8138069999999998,-0.5489613000000001,1.29762,0.04729265999999999
0 days 00:00:17.020000,17.02,-0.3426124,1.316264,-0.8238539999999999,-0.5557386000000001,1.31364,0.04787652
0 days 00:00:17.030000,17.03,-0.3467906,1.332316,-0.8339009999999999,-0.5625159000000001,1.32966,0.04846038
0 days 00:00:17.040000,17.04,-0.35096879999999997,1.348368,-0.8439479999999999,-0.5692932,1.34568,0.049044239999999996
0 days 00:00:17.050000,17.05,-0.355147,1.36442,-0.8539949999999998,-0.5760705,1.3617,0.049628099999999994
0 days 00:00:17.060000,17.06,-0.3593252,1.380472,-0.8640419999999999,-0.5828478,1.37772,0.05021195999999999
0 days 00:00:17.070000,17.07,-0.3635034,1.396524,-0.8740889999999999,-0.5896251000000001,1.39374,0.05079582
0 days 00:00:17.080000,17.08,-0.3676816,1.412576,-0.8841359999999999,-0.5964024000000001,1.40976,0.05137968
0 days 00:00:17.090000,17.09,-0.3718598,1.428628,-0.8941829999999998,-0.6031797000000001,1.42578,0.051963539999999996
0 days 00:00:17.100000,17.099999999999998,-0.376038,1.44468,-0.9042299999999999,-0.6099570000000001,1.4418,0.052547399999999994
0 days 00:00:17.110000,17.11,-0.3802162,1.460732,-0.9142769999999999,-0.6167343000000001,1.45782,0.05313125999999999
0 days 00:00:17.120000,17.12,-0.3843944,1.476784,-0.9243239999999999,-0.6235116,1.47384,0.05371512
0 days 00:00:17.130000,17.13,-0.3885726,1.492836,-0.9343709999999998,-0.6302889,1.48986,0.05429898
0 days 00:00:17.140000,17.14,-0.3927508,1.508888,-0.9444179999999999,-0.6370662,1.5058799999999999,0.054882839999999995
0 days 00:00:17.150000,17.15,-0.396929,1.52494,-0.9544649999999999,-0.6438435000000001,1.5219,0.055466699999999994
0 days 00:00:17.160000,17.16,-0.4011072,1.5409920000000001,-0.9645119999999998,-0.6506208000000001,1.53792,0.05605056
0 days 00:00:17.170000,17.169999999999998,-0.4052854,1.557044,-0.9745589999999998,-0.6573981000000001,1.5539399999999999,0.05663442
0 days 00:00:17.180000,17.18,-0.4094636,1.573096,-0.9846059999999999,-0.6641754000000001,1.56996,0.057218279999999996
0 days 00:00:17.190000,17.189999999999998,-0.4136418,1.589148,-0.9946529999999999,-0.6709527000000001,1.58598,0.057802139999999995
0 days 00:00:17.200000,17.2,-0.41782,1.6052,-1.0047,-0.67773,1.602,0.058386
0 days 00:00:17.210000,17.21,-0.37374500000000005,1.625995,-1.05686,-0.7305685000000001,1.669335,0.021626199999999998
0 days 00:00:17.220000,17.22,-0.32967,1.64679,-1.10902,-0.7834070000000001,1.7366700000000002,-0.015133600000000004
0 days 00:00:17.230000,17.23,-0.28559500000000004,1.6675849999999999,-1.1611799999999999,-0.8362455,1.804005,-0.0518934
0 days 00:00:17.240000,17.24,-0.24152000000000004,1.68838,-1.2133399999999999,-0.889084,1.87134,-0.08865320000000002
0 days 00:00:17.250000,17.25,-0.19744500000000004,1.709175,-1.2654999999999998,-0.9419225,1.9386750000000001,-0.12541300000000002
0 days 00:00:17.260000,17.259999999999998,-0.15337000000000006,1.72997,-1.31766,-0.994761,2.0060100000000003,-0.1621728
0 days 00:00:17.270000,17.27,-0.10929500000000003,1.750765,-1.3698199999999998,-1.0475995,2.073345,-0.19893260000000001
0 days 00:00:17.280000,17.279999999999998,-0.06522000000000006,1.77156,-1.42198,-1.100438,2.14068,-0.23569240000000002
0 days 00:00:17.290000,17.29,-0.02114500000000008,1.7923550000000001,-1.4741399999999998,-1.1532765,2.208015,-0.27245220000000003
0 days 00:00:17.300000,17.299999999999997,0.02292999999999995,1.81315,-1.5263,-1.206115,2.2753500000000004,-0.30921200000000004
0 days 00:00:17.310000,17.31,0.06700499999999993,1.833945,-1.5784599999999998,-1.2589535,2.3426850000000004,-0.34597180000000005
0 days 00:00:17.320000,17.32,0.1110799999999999,1.85474,-1.63062,-1.311792,2.4100200000000003,-0.3827316
0 days 00:00:17.330000,17.33,0.15515499999999988,1.8755350000000002,-1.68278,-1.3646305,2.477355,-0.4194914
0 days 00:00:17.340000,17.34,0.19922999999999996,1.89633,-1.73494,-1.4174689999999999,2.54469,-0.4562512
0 days 00:00:17.350000,17.349999999999998,0.24330499999999994,1.917125,-1.7871,-1.4703074999999999,2.612025,-0.49301100000000003
0 days 00:00:17.360000,17.36,0.2873799999999999,1.93792,-1.83926,-1.5231459999999999,2.67936,-0.5297708
0 days 00:00:17.370000,17.369999999999997,0.3314549999999999,1.9587150000000002,-1.8914199999999999,-1.5759845,2.746695,-0.5665306
0 days 00:00:17.380000,17.38,0.37552999999999986,1.97951,-1.9435799999999999,-1.628823,2.8140300000000003,-0.6032904
0 days 00:00:17.390000,17.389999999999997,0.41960499999999995,2.000305,-1.9957399999999998,-1.6816614999999997,2.881365,-0.6400502
0 days 00:00:17.400000,17.4,0.46368,2.0211,-2.0479,-1.7345,2.9487,-0.67681
0 days 00:00:17.410000,17.41,0.514311,2.029885,-2.0967949999999997,-1.77386,2.9914300000000003,-0.7095295
0 days 00:00:17.420000,17.419999999999998,0.5649419999999999,2.03867,-2.1456899999999997,-1.8132199999999998,3.03416,-0.742249
0 days 00:00:17.430000,17.43,0.6155729999999999,2.0474550000000002,-2.194585,-1.85258,3.07689,-0.7749685000000001
0 days 00:00:17.440000,17.439999999999998,0.666204,2.0562400000000003,-2.24348,-1.89194,3.1196200000000003,-0.807688
0 days 00:00:17.450000,17.45,0.716835,2.0650250000000003,-2.292375,-1.9313,3.16235,-0.8404075
0 days 00:00:17.460000,17.46,0.767466,2.07381,-2.3412699999999997,-1.97066,3.20508,-0.873127
0 days 00:00:17.470000,17.47,0.8180970000000001,2.082595,-2.3901649999999997,-2.01002,3.2478100000000003,-0.9058465
0 days 00:00:17.480000,17.48,0.868728,2.09138,-2.43906,-2.04938,3.29054,-0.938566
0 days 00:00:17.490000,17.49,0.919359,2.100165,-2.487955,-2.08874,3.33327,-0.9712855
0 days 00:00:17.500000,17.5,0.96999,2.10895,-2.53685,-2.1281,3.3760000000000003,-1.004005
0 days 00:00:17.510000,17.51,1.020621,2.117735,-2.5857449999999997,-2.16746,3.41873,-1.0367245
0 days 00:00:17.520000,17.52,1.0712519999999999,2.12652,-2.63464,-2.20682,3.46146,-1.069444
0 days 00:00:17.530000,17.53,1.121883,2.1353050000000002,-2.683535,-2.24618,3.5041900000000004,-1.1021635
0 days 00:00:17.540000,17.54,1.172514,2.1440900000000003,-2.73243,-2.28554,3.54692,-1.1348829999999999
0 days 00:00:17.550000,17.55,1.2231450000000001,2.152875,-2.781325,-2.3249,3.5896500000000002,-1.1676025
0 days 00:00:17.560000,17.560000000000002,1.273776,2.16166,-2.8302199999999997,-2.36426,3.6323800000000004,-1.200322
0 days 00:00:17.570000,17.57,1.324407,2.170445,-2.8791149999999996,-2.40362,3.67511,-1.2330415000000001
0 days 00:00:17.580000,17.580000000000002,1.375038,2.17923,-2.92801,-2.44298,3.7178400000000003,-1.265761
0 days 00:00:17.590000,17.59,1.425669,2.188015,-2.976905,-2.4823399999999998,3.7605700000000004,-1.2984805000000001
0 days 00:00:17.600000,17.6,1.4763,2.1968,-3.0258,-2.5217,3.8033,-1.3312
0 days 00:00:17.610000,17.610000000000003,1.52579,2.195335,-3.0651949999999997,-2.539045,3.821955,-1.349675
0 days 00:00:17.620000,17.62,1.57528,2.19387,-3.10459,-2.55639,3.8406100000000003,-1.36815
0 days 00:00:17.630000,17.630000000000003,1.6247699999999998,2.192405,-3.143985,-2.573735,3.859265,-1.386625
0 days 00:00:17.640000,17.64,1.6742599999999999,2.19094,-3.1833799999999997,-2.59108,3.87792,-1.4051
0 days 00:00:17.650000,17.650000000000002,1.72375,2.189475,-3.222775,-2.608425,3.8965750000000003,-1.423575
0 days 00:00:17.660000,17.66,1.77324,2.1880100000000002,-3.26217,-2.62577,3.91523,-1.44205
0 days 00:00:17.670000,17.67,1.82273,2.186545,-3.3015649999999996,-2.643115,3.933885,-1.460525
0 days 00:00:17.680000,17.68,1.87222,2.18508,-3.34096,-2.66046,3.95254,-1.479
0 days 00:00:17.690000,17.69,1.92171,2.183615,-3.3803549999999998,-2.6778049999999998,3.9711950000000003,-1.4974750000000001
0 days 00:00:17.700000,17.700000000000003,1.9712,2.18215,-3.4197499999999996,-2.69515,3.98985,-1.5159500000000001
0 days 00:00:17.710000,17.71,2.02069,2.180685,-3.459145,-2.712495,4.008505,-1.5344250000000001
0 days 00:00:17.720000,17.720000000000002,2.0701799999999997,2.17922,-3.4985399999999998,-2.72984,4.02716,-1.5529000000000002
0 days 00:00:17.730000,17.73,2.11967,2.177755,-3.537935,-2.747185,4.045815,-1.571375
0 days 00:00:17.740000,17.740000000000002,2.1691599999999998,2.17629,-3.57733,-2.7645299999999997,4.06447,-1.58985
0 days 00:00:17.750000,17.75,2.21865,2.1748250000000002,-3.6167249999999997,-2.781875,4.083125,-1.608325
0 days 00:00:17.760000,17.76,2.26814,2.17336,-3.6561199999999996,-2.79922,4.10178,-1.6268
0 days 00:00:17.770000,17.77,2.31763,2.171895,-3.695515,-2.8165649999999998,4.1204350000000005,-1.645275
0 days 00:00:17.780000,17.78,2.36712,2.17043,-3.7349099999999997,-2.83391,4.13909,-1.66375
0 days 00:00:17.790000,17.79,2.41661,2.168965,-3.774305,-2.8512549999999997,4.157745,-1.682225
0 days 00:00:17.800000,17.8,2.4661,2.1675,-3.8137,-2.8686,4.1764,-1.7007
0 days 00:00:17.810000,17.810000000000002,2.50511,2.15992,-3.838475,-2.8676899999999996,4.17622,-1.703345
0 days 00:00:17.820000,17.82,2.54412,2.15234,-3.86325,-2.86678,4.17604,-1.7059900000000001
0 days 00:00:17.830000,17.830000000000002,2.58313,2.1447599999999998,-3.888025,-2.8658699999999997,4.17586,-1.7086350000000001
0 days 00:00:17.840000,17.84,2.62214,2.13718,-3.9128,-2.86496,4.17568,-1.7112800000000001
0 days 00:00:17.850000,17.85,2.66115,2.1296,-3.937575,-2.8640499999999998,4.1754999999999995,-1.7139250000000001
0 days 00:00:17.860000,17.86,2.70016,2.12202,-3.96235,-2.86314,4.17532,-1.7165700000000002
0 days 00:00:17.870000,17.87,2.73917,2.11444,-3.987125,-2.86223,4.17514,-1.7192150000000002
0 days 00:00:17.880000,17.88,2.77818,2.1068599999999997,-4.0119,-2.86132,4.17496,-1.7218600000000002
0 days 00:00:17.890000,17.89,2.81719,2.09928,-4.036675,-2.86041,4.17478,-1.7245050000000002
0 days 00:00:17.900000,17.9,2.8562000000000003,2.0917,-4.06145,-2.8594999999999997,4.1746,-1.72715
0 days 00:00:17.910000,17.91,2.89521,2.08412,-4.086225,-2.85859,4.17442,-1.729795
0 days 00:00:17.920000,17.92,2.93422,2.07654,-4.111,-2.8576799999999998,4.17424,-1.73244
0 days 00:00:17.930000,17.93,2.97323,2.0689599999999997,-4.135775,-2.85677,4.17406,-1.735085
0 days 00:00:17.940000,17.94,3.0122400000000003,2.0613799999999998,-4.16055,-2.85586,4.17388,-1.73773
0 days 00:00:17.950000,17.95,3.05125,2.0538,-4.185325,-2.85495,4.1737,-1.740375
0 days 00:00:17.960000,17.96,3.0902600000000002,2.04622,-4.2101,-2.85404,4.17352,-1.74302
0 days 00:00:17.970000,17.97,3.12927,2.03864,-4.234875,-2.85313,4.17334,-1.745665
0 days 00:00:17.980000,17.98,3.16828,2.0310599999999996,-4.25965,-2.85222,4.173159999999999,-1.74831
0 days 00:00:17.990000,17.99,3.2072900000000004,2.0234799999999997,-4.284425,-2.8513100000000002,4.17298,-1.750955
0 days 00:00:18,18.0,3.2463,2.0159,-4.3092,-2.8504,4.1728,-1.7536
0 days 00:00:18.010000,18.01,3.26914,2.00583,-4.3171349999999995,-2.838205,4.168025,-1.74519
0 days 00:00:18.020000,18.02,3.29198,1.9957599999999998,-4.32507,-2.82601,4.16325,-1.73678
0 days 00:00:18.030000,18.03,3.31482,1.9856899999999997,-4.333005,-2.813815,4.158474999999999,-1.72837
0 days 00:00:18.040000,18.04,3.33766,1.97562,-4.34094,-2.80162,4.1537,-1.71996
0 days 00:00:18.050000,18.05,3.3605,1.96555,-4.348875,-2.789425,4.148925,-1.71155
0 days 00:00:18.060000,18.06,3.38334,1.9554799999999999,-4.356809999999999,-2.77723,4.14415,-1.70314
0 days 00:00:18.070000,18.07,3.40618,1.9454099999999999,-4.364745,-2.765035,4.139374999999999,-1.69473
0 days 00:00:18.080000,18.08,3.42902,1.9353399999999998,-4.37268,-2.75284,4.1346,-1.68632
0 days 00:00:18.090000,18.09,3.45186,1.9252699999999998,-4.380615,-2.740645,4.129825,-1.67791
0 days 00:00:18.100000,18.1,3.4747000000000003,1.9152,-4.38855,-2.72845,4.12505,-1.6695
0 days 00:00:18.110000,18.11,3.49754,1.90513,-4.396485,-2.716255,4.1202749999999995,-1.66109
0 days 00:00:18.120000,18.12,3.5203800000000003,1.89506,-4.40442,-2.70406,4.1155,-1.65268
0 days 00:00:18.130000,18.13,3.5432200000000003,1.88499,-4.412355,-2.691865,4.110725,-1.64427
0 days 00:00:18.140000,18.14,3.5660600000000002,1.87492,-4.42029,-2.67967,4.10595,-1.6358599999999999
0 days 00:00:18.150000,18.15,3.5889,1.86485,-4.428225,-2.667475,4.101175,-1.62745
0 days 00:00:18.160000,18.16,3.61174,1.8547799999999999,-4.43616,-2.65528,4.0964,-1.61904
0 days 00:00:18.170000,18.169999999999998,3.63458,1.84471,-4.444095,-2.643085,4.0916250000000005,-1.61063
0 days 00:00:18.180000,18.18,3.65742,1.83464,-4.452030000000001,-2.63089,4.08685,-1.60222
0 days 00:00:18.190000,18.189999999999998,3.68026,1.82457,-4.459965,-2.618695,4.082075,-1.59381
0 days 00:00:18.200000,18.2,3.7031,1.8145,-4.4679,-2.6065,4.0773,-1.5854
0 days 00:00:18.210000,18.21,3.709225,1.80249,-4.45919,-2.594475,4.07648,-1.5791549999999999
0 days 00:00:18.220000,18.22,3.71535,1.79048,-4.450480000000001,-2.58245,4.07566,-1.5729099999999998
0 days 00:00:18.230000,18.23,3.721475,1.77847,-4.44177,-2.570425,4.07484,-1.566665
0 days 00:00:18.240000,18.24,3.7276000000000002,1.76646,-4.43306,-2.5584000000000002,4.07402,-1.56042
0 days 00:00:18.250000,18.25,3.733725,1.75445,-4.4243500000000004,-2.5463750000000003,4.0732,-1.5541749999999999
0 days 00:00:18.260000,18.259999999999998,3.73985,1.74244,-4.41564,-2.53435,4.07238,-1.54793
0 days 00:00:18.270000,18.27,3.745975,1.73043,-4.40693,-2.522325,4.07156,-1.541685
0 days 00:00:18.280000,18.279999999999998,3.7521,1.71842,-4.39822,-2.5103,4.07074,-1.53544
0 days 00:00:18.290000,18.29,3.758225,1.70641,-4.3895100000000005,-2.498275,4.06992,-1.5291949999999999
0 days 00:00:18.300000,18.299999999999997,3.7643500000000003,1.6944,-4.380800000000001,-2.48625,4.069100000000001,-1.5229499999999998
0 days 00:00:18.310000,18.31,3.7704750000000002,1.68239,-4.37209,-2.474225,4.068280000000001,-1.516705
0 days 00:00:18.320000,18.32,3.7766,1.67038,-4.36338,-2.4622,4.0674600000000005,-1.51046
0 days 00:00:18.330000,18.33,3.782725,1.6583700000000001,-4.3546700000000005,-2.450175,4.0666400000000005,-1.5042149999999999
0 days 00:00:18.340000,18.34,3.78885,1.64636,-4.34596,-2.4381500000000003,4.06582,-1.49797
0 days 00:00:18.350000,18.349999999999998,3.794975,1.63435,-4.33725,-2.426125,4.065,-1.491725
0 days 00:00:18.360000,18.36,3.8011,1.6223400000000001,-4.32854,-2.4141,4.06418,-1.48548
0 days 00:00:18.370000,18.369999999999997,3.8072250000000003,1.61033,-4.3198300000000005,-2.402075,4.06336,-1.4792349999999999
0 days 00:00:18.380000,18.38,3.8133500000000002,1.59832,-4.311120000000001,-2.39005,4.06254,-1.4729899999999998
0 days 00:00:18.390000,18.389999999999997,3.819475,1.58631,-4.30241,-2.378025,4.06172,-1.466745
0 days 00:00:18.400000,18.4,3.8256,1.5743,-4.2937,-2.366,4.0609,-1.4605
0 days 00:00:18.410000,18.41,3.8197300000000003,1.557925,-4.269985,-2.3569050000000002,4.06845,-1.468335
0 days 00:00:18.420000,18.419999999999998,3.81386,1.54155,-4.24627,-2.34781,4.0760000000000005,-1.47617
0 days 00:00:18.430000,18.43,3.80799,1.525175,-4.222555,-2.338715,4.08355,-1.484005
0 days 00:00:18.440000,18.439999999999998,3.80212,1.5088,-4.198840000000001,-2.3296200000000002,4.0911,-1.4918399999999998
0 days 00:00:18.450000,18.45,3.79625,1.492425,-4.175125,-2.320525,4.09865,-1.4996749999999999
0 days 00:00:18.460000,18.46,3.7903800000000003,1.47605,-4.15141,-2.31143,4.1062,-1.50751
0 days 00:00:18.470000,18.47,3.78451,1.459675,-4.127695,-2.3023350000000002,4.1137500000000005,-1.515345
0 days 00:00:18.480000,18.48,3.77864,1.4433,-4.10398,-2.29324,4.1213,-1.52318
0 days 00:00:18.490000,18.49,3.77277,1.426925,-4.080265,-2.284145,4.12885,-1.531015
0 days 00:00:18.500000,18.5,3.7669,1.41055,-4.05655,-2.2750500000000002,4.1364,-1.53885
0 days 00:00:18.510000,18.51,3.7610300000000003,1.394175,-4.032835,-2.265955,4.14395,-1.5466849999999999
0 days 00:00:18.520000,18.52,3.75516,1.3778,-4.00912,-2.25686,4.1515,-1.55452
0 days 00:00:18.530000,18.53,3.7492900000000002,1.3614249999999999,-3.985405,-2.247765,4.15905,-1.562355
0 days 00:00:18.540000,18.54,3.74342,1.3450499999999999,-3.96169,-2.23867,4.1666,-1.57019
0 days 00:00:18.550000,18.55,3.73755,1.3286749999999998,-3.937975,-2.229575,4.17415,-1.578025
